Row,z_1,z_2
12..5...9..6...1..78...3...9..64..1..6..15......3...2487..9.2.....8.....6.5....4.,1.8646170717286,-2.15656443915417
....4..7.4.6..7.92.89.2.5...6....2.19.21...4......283..1..3.........9.....87.....,1.09638749646707,0.128428161084832
....7695....829...........4...2......9..4...18...93.6...81..73.6.5....12..1..2.4.,2.07827750080201,-1.88783944634594
1.....95.4..9.8....8......2.....4...34.7.2..6.9.1.......5..1.64........36...37.2.,-0.906286841816043,-1.11677111308208
..3..59..4..9....7.8.1..6.........6.....3.29.971...5..3..42.17.....1.......39...2,-0.0955033726788845,0.151001128107975
..3..97....6..89...8....3.4.3.........13.2.98897.1.........7..16....5.....2.6..4.,-0.129659476090918,-0.69997111286998
1......6..5.782....8...14.2...2..71...........7...9.4.9..1..3..3....5.7..42.3.9..,0.353066987997305,-0.972237339445633
..3.5..8..5...9..37....3.4.8417......3...4.6.5..........8.....7...6.74.....5..621,0.706938839755343,-1.40949074495006
1..5...6.4..8.9........14.2.6..4579.5...3...4......6........8.9.4.71.3..8.7..6...,1.12241311854327,0.122105654467468
.2..6....4...8.1.27..1...5..3..169...7...4..........18.....3.2..47.5...9..54..3..,-0.0677880006945095,0.0725323395916886
...6.5.........19.78..3...............59...7..34.5...13.7.....26...2...5.9...1784,0.86975170502328,-1.96641885323856
..3...9.......7.1.78...........95..1..52..6.9...8..7..5.2.8..6..6....4.3..164....,0.229631660668377,-1.02868614122076
1..4..7.9.5.......7...32.6..3.5..8.1...2.8........1..6..87..3.45..........2.9.1..,-0.237455353919462,-0.992798028677214
.234.7..6....3..2.....614.......8..4.9.1........3..5.2..46.5....72....819........,0.245769998340587,-0.846170575165774
..3..5......2.....7894...2..1..6.2.8........1862.3.5.4...3.4....759...1..4..2....,1.46337923998134,-0.134425772057407
........7..6...9.3.8..3.42.8...43.....4.5....9..12..8..4....5.1..7......5.24.7..9,0.928800463943052,0.247884870171072
..3..8..4.5673........1.........3....4..5.619..2.....79...8.2..2.5....9.618...5..,1.28180262814726,-2.27937516905199
..34..7.9.5.....3.....5.64...42.8....9.3..5...7.......6.....1...1.....7..376...98,0.764959788609123,-2.15135638800694
...5...94..6...271...1.......5...7..81.2793..2......1.5.8..1..93.........7...84..,1.44976909679476,-0.731477162245766
1.35.......6..3....89..4..5..17.9....4.182...8.......2.1....6.856.3...1.......2..,1.13459949250671,0.288399795611076
.....459....71......9.2..16..4....29892........1..5...63....9.....4..8.5....8....,0.209898644012671,1.36248566364534
12..9..6745.........9..6.4...7.534.9...6....1.3.......87.4..1....5.3.......8..7..,0.807215582077605,-1.0360887115603
......89445.........91.23.....7..1.6.31.26.....8.......1...5.......1965.86.2.....,0.713683051267334,0.472902533986309
..34.97....6.......8....4.5.....21...9...5..22...61.5.9.4....1..1.6.4.7..32.....8,0.633811496742205,-1.00146272127116
......5.84..1..3....9.5...48...3.......5.16..63..2...79..2...1.....9.8.2.4...8...,-0.624146912238113,-0.559930043172732
...5.897.4...3....7....4.65..........6.24...33.....812....9...7..8...5...1..854..,0.704500971723967,-1.09136390898272
...4..7.9.5..97.......3.42..6.7..5..2....39.8.3..2....8.....2..34..658..6.1......,2.03104782856707,-2.0186710111606
....7.9........13.7....342.9.87...4.....54.8.51....3....5.4..6...269.8..6...2....,0.618724249307203,-1.47819955047523
12.8.....4.67....27....34..........3..7.5.14.....67.5....5.18..8..9....1.1.....29,1.45711204127852,0.132838034238623
...68..49.5.92......9...2..6.7.4...8...7.1..6........38..29......2..4.1...5......,-1.32670085790055,-0.701596553022958
12.4...5...672..3............4............82381...56..2..5..9.....8...4.9.531...6,0.161076080272828,-1.03722513940291
.2.....9.....7......9..6..5.....3..8.1......98.765...4...1...5..915....267.4...3.,0.36067560318344,-1.71179824158684
1.......9.....213....5....4.9..2...7.4........3.84...6..5...8...6..79..39..3...7.,-0.168986495903873,-0.945593977981756
..3.7...8...2.931..8...1..62.....1....1.3....634..8..29.2....4......48.1...9.....,0.574069814025133,1.36411708639065
..3.759..4...29....8....6...6.14...59.....38.......1.4.7.........5..4.3.....9..67,-0.678470108617801,0.249865961402589
.23.5....4...7.1...8.6..3...7.....612..........5.14..73......426...428.......7...,-0.0621591333231104,-0.688225101527372
.....6789..68.91.2...13..5.......895.4.......897.....39.2..3....1.......6....8...,0.42299849524224,1.19118260878237
.23.4..8....8...9.7..12.......7...6.........156.....2...4..6..7..598.6.....4...3.,0.226611619067646,-1.84179081268767
......4..4..91..737..2.......7...8..83.67.1...94....6...1..2.46..2..5..8.6..9...2,1.36541953507822,-0.716158979340891
1...9.....568.2......5......4.3..29....24...3..7.....63....8..287...34.5...6....8,0.0969623624275854,-1.03684956199839
..3..9..44.....1...8.24...58...5..2...7....695...93..7.7.38...1......94.6.5......,1.35918068197253,-1.10196273902954
....8...9456...........12......6.42.8..3.......7.9.5.1.9...8..7..82...4.64..5....,-0.0919295799481469,-0.579456960374017
1..8..49..5...18..7......15...6........4.53...9..23...8.5...7...31....2...23...4.,0.0868294007080803,-0.68329048811728
1..........63...71....2..3...4.3..27..1.5.9..6.528.4...678.......8..2..65..4.....,1.95183982141247,-2.07630622479142
....5.4..........37...231....19..5.6..43....8.7..48.2.....8.......5.7..45..2..73.,1.18047626528051,-1.00854391674367
...9.5..84.681...97..........16...5....7.....89.....6131...2.4.........2.6....7..,0.132367249802163,-1.88404750965924
.2.6.5..8.5.9...7.7......5....2....4...4.3.8...17..6...7...1..9..4...3...1...24..,-0.175237525957392,-0.738658274768949
.23..4....5..192..7.....4..2..5...78..76.....8.....3.5.1..7...26...321...4.1.....,1.8481057568667,0.0164377061556312
1.....78....3...9...9...5.3.1..5.....64.7...9..2..61...7...4..63...2..1...57..8..,0.987827904662808,-0.82410446652696
..3.6..........3..7893...6...2..147.5......18..4.5.29....843...63...97.....2.....,2.28450243661329,-0.0635454595929117
......9....68.9.7.......245...6......3.2.7....7....58.9..3..8....57....6.1..5...3,-0.176018771936623,-0.698939489904088
.2..6..944.6....7.........559....3...74..1...6..7...8...54.87.......2.5.2..37...6,1.47734760490274,0.23200863693786
1.....89..5..8............427...8..3...74......4..35.8......6....2..594..972...3.,0.537218183837469,-0.752659682862243
.2358.7...5..2.....8.61....8........26....3....1...8.2.4...15..9......7....7.923.,1.65852502122716,-0.824123941185773
1.3.6.....5.1........5...46....89.54..7.........217...3...5..9..72..683.9..3..4..,1.54889005454083,-1.10020463017231
.2....4.....7.132...9....1..3...56...7..6.........8.54......8....26...4...593..71,-0.265606904762173,-3.2309589402598
....5..964..3....7.89...5....1.7..5.3.2....8..9..143..974..1....1.....7......21..,1.79319494683933,0.526309117182178
.2....6......8......9..34512.5....6.9..5.8..3.3..1..9...........1847......41...2.,0.613289355703579,-1.85690396715056
...6...7....3.9.2...952.....6..53....9.4..5...4...6317..5..7..32......9....19....,1.70787102803896,-0.668897366232092
.......784.618......93.2..4.3.47....6...5......7.....53..51..9.......2.69....6.8.,2.08865047815455,-2.10418355228724
.23..67..4..7.............6.3..4.8.5.1...7.2..9.......2.....36..6821..7.....842..,0.594483529672954,0.125902753129751
1..6.....45....3.....13..5239....8.5.1..2..7...7........8.6...1...2.3..7..54.8...,0.060967775310909,-1.19683345361195
......78..56...9....912....2.1....3......4..8..4.3.6..3.5....6.....9.4.....7.68..,0.727753932613109,-2.266611322566
12.6......5.8.....7....1.2.8....34........875.......1...57.......4.9..6.3.821....,-0.402382376494022,-0.71659056481987
....94..7..62........6.12..3.2......5....948...4..7.9..7..1..46.......3.93..6....,0.456920764266419,-0.695522110042059
1.38..4.......9....8..34..58.5.........16..7.9...8....34......1..7..15..5...4.7.9,-0.475302212436266,-0.568677860578473
.....8.7..56.9....7.....4...1.54..282..18..5..3.........1.3.5...9...2.4....7...9.,-1.27018525107757,-0.975307084297296
1.34..7..45.........91..........4...3.5.....18..6..9..9.281..6.....7..9..18..5..2,1.51553502295818,-0.105552487336103
...58.7........31...9....5..61.9.4.3...3...96..4.2.....128..........2...54....68.,-0.407103538066633,-1.95535374035694
1....6.5.4.6...7..7.9...4.26..5.2.8..9.....3..1.7..5.9..8..1...........4...2..8..,-0.952360725088823,-1.95343686984387
...74.6...5.............1.56...8.9..2.853....59...6.1.8...2..........7...42.97..8,0.380271328828929,-1.61701545220332
.2.86...7.........7..3....45.4..291...2..6.....15...8.6...7....93..5.6.2.........,-0.125688277818417,-1.15312543739575
.2...97.5.5..8.....8...1.6.5749........4....69...3...2..8....5.........1..73...98,-0.211799710016086,-1.50256907715059
12.647...4....9......5.1.3...4..2.5.2...1678...1...4..3.8....2..9........4.28....,1.97835477656945,-0.752013550908267
....9.84.45......97.9...6.......2798.....63..2.47..5..5..4.3........1....71.8....,0.447674694284136,-0.775135991707934
.....47.9.56..2....89........1..5.93..4....8......65...1.9.8..2....3.1.....42....,-0.25850704412582,-0.785383061614497
.23......4.67...2..8...4.....76...45.......8..45...7....4.6.5..5...3..9.9.....3.4,0.329530700947061,2.35143733746909
1..8......56.7.2....9....5..18.5..7.2..98......4..3.6.....2...6.7..9..31.4..3....,-0.0155277783108528,-3.3229277096339
..357...........31....1...4....582..83.9.....2.76....95...3..9.3912.54...4.7.....,1.45550762993695,0.360773269978077
.2...6.89..69......8..3....3.42.....2....1....68....14.4.....7....58.1....5.7.86.,1.52180931089887,0.20313248559281
123.5.........93.....4...515..6..87..6.3.....9....8.....79...6.6.5....4824...1...,1.10627298322986,-1.06870192978521
1....8....56....8.7.....4...4.....613....17....1....28.....265.23.49.......3....9,0.677036532976764,-0.93004708832217
..3...4.....9.1.3.7....4.61.....5.2...74.......432..9..9......3..58.79..6.....8..,0.00847086034426922,-1.01413748936118
.....5......2..1.878........6.4..39...7..6........345...236158.....5..63..5..2...,1.17396406651859,0.344518482951965
....64.7..5......37.95........4.2......3...5.2..85.76...1...2....82....56......34,0.475699268321308,0.34793939020066
..3.85.....67......8.4..6...31...8..9.......324.15.9....5..........9..6.....621.8,0.214297663699962,-0.936795948144913
..3..........7...278..4......4.5..2....3..6.5.9..1...75..7.6...6.2...8...7...14..,0.426311928581996,0.642463512746058
.2.........6.723.1...13..5...2...7.4567...92..9......3....896...7..2....9......82,2.51685274758037,0.149318325870062
1..4....64.6..9........235......6.28.6..1.5....75.4.....4...28.83.......6....51..,0.944261140383406,0.418354387078723
1....5..9....2..8..8.43..2.....14..22.....6.7.....943.8.5...3..6..573.9..........,0.883058169979025,-1.17377216858541
...8.....4..7...23...352.1.....7.3.19.....6...61............2...9563.7.8.7..2..6.,1.14764826224919,-1.7584693837257
...685...4.62........34.......9.7..3..5...17.83......56..7...32.1..3......25...8.,1.06986708029419,0.444092260649186
1..64.....5.9..1.2...5.2..369...4..1.3....7.........692..4...9...1.5....36....5..,-0.315152376719055,0.297041531774957
1....8..6.5..3..8..8....5..3927....5...8..1....4.9..2.2....1..9......43.9..2..7..,0.536053758984076,-0.6167711057747
.2.....5...69....37..5...6.........48..3.95..2..1.53.75..7....6.4...8.3......18..,1.21533775702032,0.0269767620305463
.2....4.....78..2.7.9...15...4...91.2.1.9..35....2.....18..3....4.........7..9.41,-0.149915189602419,1.31351375378739
12......94...8.1............6.....785.874.3......6.9.2..7.9.........8..78.25.1..6,2.35921712623151,-1.21181366339308
..356.9..4.......2.8..........8..........2..73....912.64.157..8....8.7.1...9.4...,0.66036230209169,-1.82454535659477
1...689.44..39.8.2..................64...2739.9.736.853...7....87..2...6..5......,1.57072865585921,-2.26953656056511
.23....8.4...7.....8.....56.35........43.5..22...8........318..9....76.5.6..4.2..,1.05969172644968,-0.704556718474638
.2......9..6.81..2789...4...7..5.9.1..8...2.....42375.9..3..6..........5.4.6.....,1.7102205837077,-2.16544357867949
.2.9.......6.....2....36.14.7.5..4.....8..7.9..8.7..5..421..83..65...12.8........,1.44651697958868,-1.08853957129943
1.36......5..93.2.......64..4192.........6.........9.86....2.3.8.2.6.5....5..9...,-0.13947329381203,0.88674165781824
..35..8..4..8......8..1.24.5...6.......1.27.62.7...1.4.....1..8..527......4.5.6..,0.565690596358099,-0.546739806658545
......4....6.1..2..89..4..6...7....28......1.2...3...9.6....3.8.4.5...6....1.8..5,-0.247300423470932,-0.592871715172697
.2...6.7........3..8..346..6...817..83.....5....3......61........21..386...4.2..1,0.875981914577673,0.598208495026214
......9.4.567..21...92.1.6.8............1.48..6.....27392.85.....739........2....,1.6876267630955,-0.306892848884598
...86.5.7.5.....2.7........63..9...5.1..3..4......1.7354..7.2....2......36.2.9.8.,1.39176139564941,-1.65218351017772
..3......4..81...27......56.....3..7....912.....7..59..65.4.....746.....9..3.58..,0.763906397891591,-0.862705155296911
.2.4.67..4.6..9..378..3.2..6.87.2.3..1.3..................9.462......3.5.65....7.,1.00072967795013,0.479318842085049
...59...74.6....91....3....9..6.8....3..5.27.2...4.....7....6.8......9......8..45,-0.782758564205297,-1.03180922363656
...4...8...6..7....8.2....5..5...67.9..6..3......3.2....45.3..9.9....1..3....2.6.,-0.803975703980607,-0.500220123772199
12..5.7......9731...........9.36.57..6.7........5....4.45...26..7..1..4...2...8..,0.422479373149731,0.161429714424915
1...6....45...9..1..9.4.5.6.....6..887..2.....62..5.....76.2........7.9.24..5.1..,1.35747691575493,0.399123020260129
....5..9.4.6....387...2...68..1..7.9..13.4......587......6..81..18.....45........,0.404323521733808,1.0913531587629
.2.5.4....5...9371.8.3...4...76.2....92.....7.41.....63......8..7..85.......3.2..,1.40469269628883,-0.760201976939383
...5.8.7.45.....8.78..4.36..9...3.47..4.9.6.33.....2.8....3....9..1.7.....24.....,1.79417593885204,0.597786032790963
.2.4...7.45..9..........5...6.9.24..9.1....28......6..6..1.7....15....49372......,0.0284163983270116,-0.848541385823212
1...5.78...6..92...89..3......64..1.6..9.1....4...7.............18...3.29.23..65.,1.31738675660726,-1.91037051829501
1.38..6....6197.3..8.......5...7321......19..6...2.4......1..2.........9.17569...,2.03210608333571,1.06142539453838
..3....9.45........8.235.....5.....1.41..8362.3..2....6.........7.6...48...45.7..,0.47368532990961,-0.962002119909894
....4.7.5..6.37..2...15...396..21.3..3.....7.2....84...9.........8...91..42.....7,0.544574848222923,-1.00340850828983
.....4769..6.2.1....9.....22....3.1.53..48...........391......7..78....5.45..96..,0.699471717262345,-1.29060191200834
.2.9...7.45....9......32....3...............7..8..425.3.25..1....71...8..1..6..92,0.141173085315358,0.420661638384902
...6...48...2...3...9.....25...9..7.87..13..6......8.163...7.......2.3...4..61...,-0.0764250838701393,-0.615412623598827
12.95.........7.3.7.9.....1.6...3..5...5..7.4...2...1.9...82...5.2.....6..8.....9,0.00892109502792963,-0.804841064840455
12....8.7.5.......7.9...6..59.3......4...7..1............26...9.6495..12....4.3.6,0.705662232566127,-2.13214958799961
..3..67.......2.837..3.562.2.......7....5.21...1...495.6.......51.2.....97.8.1.3.,2.71752395620388,-0.795769181809531
.2..84....5...781...9..1..5...7..4.1.....83...3.....7.69.4..5....2..3.....4.....8,0.968289884386666,-1.80361501381288
.....67..4.67.9.8..895.346..3.....9.94.3.58....5..1......1.....51.....4...4.6.2..,1.67441663405027,-0.0358752267127089
1.3..9....5........892..4...47..59.8.3.4.6.....597.......1...4.5.......1..2.6.8.9,1.42031626055927,0.0196043126233672
...4..........8..27.9.615..6.........12..4..9.....72.1..1..5.9..4..3......8..26.5,-1.02208693623937,-0.835385874288457
....8....4.67...1..893.1..4.....91.8.......5.51.....72.6.4.....9.2..6.......276..,0.27020454969989,-0.661287048245215
..347.9....682...........2.2.....14539......6.4.1.....9.....5....2..8.6.6.....4.7,-0.0747192768936782,-0.721010136033571
.23..64.8....87.9......4.61..8........7.4..3.......6.2.7261..5.3.5.9....6........,2.0411477265256,-0.754415977989643
.2........56..98.....3...54..8.........4.2...2.758....3....12......6...9.7.2.84.1,0.910871741275704,0.253560542989412
1.3.7...8.56..9...7....65..2..6......4.95......1.2.39......51.7.7......6.....32..,0.553741535309758,-0.747186557988805
12.75.....56.1.2.3.........6..17.8...3...91.5.1.8.5...5..2....19..5..6...7......4,2.17019028547123,0.894435829562119
1...58.....6.3.8....9......8.12...9.2......6.6......4...7.1...3.1.6927......47..9,0.387028537289575,-0.963908408847517
1..94.6...5..1.........31....4..6.9.5.82.1.67....8...2..78...4.6......89.9..6....,1.46100802209775,0.177846981746746
1.......7....1.3...8.2.3...5.....28..3.4....1....8..343.7..89..6.....4.2.1.749...,1.27067158734638,0.269143515412662
.....6..745...9....8.43........8..618.....5...71..5..8.6..1..8......79..2...6.1.3,1.20091450737345,0.237972178445006
....69.8.45...3..27..4....6..1...54.6.........9..1.........2...5.47...3...23....7,-0.818700908314045,0.0581750980438896
..3..5.......8..1......46..27.41.9.5..1.2....3....6..86...5..8.91.........23.7...,0.247904371202215,-0.895699918738437
.....9...4.6.8...278..1..6.....2...6.....84.15..7.....8....4.5.3..2..9..64.......,-0.524709478551026,-0.829074776877629
....96.....62.83....9.....4.41.87....9.6...7.8...5.9.2..87....55..86.....3..4...1,1.82032411132338,0.0904018661099715
.23..5.7.....8192..8......16....3.....4...2....58...6.....78...9...5.4.6..2.6...7,0.669322658567845,-0.799193056659392
.2..6..8....7.3..9789.....524....9..........6..5...17.9.8.453.7...........4.3..2.,0.252399886537405,-1.10836629949924
