Row,z_1,z_2
...67....56..3...774.5.21..1.2...9.39..1...45.34.8..........89..754...36.912.8.7.,-2.14379445398065,5.28071620789946
..3..6...45....8.....1..46.....4.92.89...7.....7......5..6...9.96.7.4.8.....915..,-0.658380384345707,0.711527284118646
12..8..59..6.7.........3..48..2.75....5..4.....4....23......8716.8......5...3..9.,-0.0213683894374622,3.20588843580261
..35...6...62....8...1......9..7...5........1.4..3..7..1.....425..84....9.....8.7,-0.211086801579969,0.748578329424604
1...5..8.........1...23.5.4.3.6.....9.2....1.5...42..7.......3.298...4....48...7.,0.139784894288723,0.119319495072578
.2....4.9..69...27.8....61....6.......1..257....4....8.345.7....18.6....67..8.2..,-1.17587734768785,1.45207628161862
..3.6..9.4...89..2....1.....32.7.169...8.3..7.4......8.68....7.2..14...6.........,0.320830976385689,0.320445123063621
.....67........12..8..3....8.5.7....2.....6..3....2.54.1.3.....9.784..1..4.....3.,-1.03583838088758,0.75543878152472
..3...7....6.8..92.8......3..4.6....5.21..36.8..4.....2.....97....2.75....8.5..2.,-0.447434831236606,0.636477287512532
12.........68.......942.......7...91..7..1.468.4....3...8.34.6.9.1..........6...2,-0.63536782688595,0.771549024017456
...56...44...9..1...9.....5...2...5783.7..2...1.....4.....3...6.68........2..1..9,1.65641335037843,1.58254514816488
1....5.9..56.7.8...8...3..48.....3.....487.....5...........29...1.5......971.4..6,-0.551748954576504,0.423600746228439
........84..289.....9...4...6.4...13.1....7..5.86.7....4.7..63......6.5....1...47,-0.696084210487484,0.796736227718196
12.96....4.......9...23.41.5...2..........7.4.9.5.7.....57.61.3....526.....1..8..,-1.18863760078163,1.56997176009424
.2...4.894.......2.89.23..1.....5.7.2.71.....51.....2.86...........1...3...9.86..,0.57463650686365,-0.342110403319096
.2...4....5.....39..9...1..2..49.7.........8..783....29....3..7.17.8.9.4...5....3,-0.542405085924904,0.148725341233329
.....6....5....7......421.6.9....2..3....8.9...2..1...9....7.68........1.1.59....,1.32925107056057,-0.923929438143791
12........5.9.3.....9....64....97....713...5.6..41..3......6...3..18..47.18.....3,-1.05111450768318,1.09365519417944
.2394..7.....7.2....96....45.......7.7.1693.....5.....96...4...3.....8...4.7189..,-1.85700120358562,1.86079496155828
1.3.5..8.......2...8..3...586...7...2....98....428..673....4.....297.....4.6..9.1,-0.303310084401458,3.31830004583577
......5.8...8.1..3..9....6..176..2..5...1.6..86.....4.24.....3.....9......8..7.52,-0.396079256854392,0.0280692129112955
....8.7..4..9...1......1.6.267.9...4..4....8.....7.2..3.586..........8..91.732...,-0.488877733886823,1.04439741806573
12...9...4.68...9.7.......5..16...292..1.48...3.............5.3.....5.....73..648,-0.144185292966329,0.679307839732431
.2..7.9...56..8.3...........91.................51.24..6....97...378...6....6..294,0.559315802227795,3.19996418047784
1.34...........29.7.9........53..1......4.8..831.9..27.12......5...28......16.5..,-0.619690846062515,0.796331914052907
...69..........91..8......2..1.7....8..9..27...24316..3......8..9..8....24...73.6,-0.732588547144398,0.437311507453942
..3.4..89...8.....7....25.....1.......25..94....62..7..38.76.2..1....3..6....1...,-0.172474800400495,0.615571587539268
....6.57..56.7......9..2........1..28....37..3...5..1...84......1...726.2..6...3.,-0.58291690858966,-0.124774575778764
....5.4.9.....12.....2.......7.2...656.1.....81...5.....8..9.6..3..74.92..1.3..4.,-0.587065111870934,0.643349964927715
.2...4.9.45.91...87...2.4...........5.168.....9.37..219..4.81.5.......8.........2,-1.00475222885249,1.44159644951337
......8..4.6..7.......13....3..4..6.......73497....28...5..4.2..9.53....8..96..7.,0.617657875688065,2.40667936584135
12..9..47.....2....8.1.3........7.94.9..5....2.8...1...6.5.9..........5..7..68.3.,0.0822066581601107,0.557531892149433
..396...8......3..7.9..5....97..12......7....2.....45.........5..4.5...661...782.,1.40825770456865,2.43385981452748
.2...7.954....3..1.8.5.2.....72......9....6...15....8......6..3.3.8...4.....5.7..,0.401925345811392,-0.552974038060346
......6.......1...7.9.....5..74.3..9..1.5...2..2.8.....1.534.9.2......4.3....6.8.,0.981494244540025,-0.369428166383212
.2....4.8....81......24..........6..56...87..931.6..423..6.92.7.......9.8.....31.,0.0395207631344372,0.740226587786233
1..8..5.7....97......2...16..4..8.6.5.7.42..3.6.73.....45........8....31...3...5.,-0.954813251351218,0.957688085816338
..3..47....6....38..9..3.2..672...8.8...3.572.....8...57....6.1...1.....9...6.2.7,-1.52966682935871,1.44507964060544
.....56.845..............142.1.98.3...73.6.......71.963......87..2...1..9.8...3..,-0.171529088157425,3.13872304142175
12......8..6.7......9..215.....19.36.6.......3..42....6..7..4...45........729...3,-1.16307851868818,1.07959113301866
....76.5....2.9....8...14.....9.4..28..3...........64..3...52..9.7...8....5....61,-0.047533672894863,-0.124946365535125
.2..759........1....913...6..45.7.8..7....42...83....13..4..7...........815......,-0.260106398048655,0.796248969095377
1.39....8..6......7..4...16...3.91......1.6.....5.8.43..56..7....7....3.8.....9.4,0.804934237440221,2.59368878260691
.23....78.....1.2.......4.5....3.....9..178....852...9...4...9...5.......42..37..,-1.23550806416318,1.40430146107049
....9.8....6.7.....89.1...4.4.......39..8...6...7.3..1..8..57..2.5.....86..1.....,0.395442187774551,-0.143761732378273
.234.6.5.4.6.....1..9.5..6.........4.4.79...........7....8.95......1...7.72....83,0.0451235222080077,0.770698247262123
...6...8.4...7...97..1.2.....7.....86...8...3.......7437..916....8.6.....6.53..4.,-0.00751165132841342,0.19251987288269
12..5...9..6...1..78...3...9..64..1..6..15......3...2487..9.2.....8.....6.5....4.,0.0177034032076072,2.85588144523058
....4..7.4.6..7.92.89.2.5...6....2.19.21...4......283..1..3.........9.....87.....,-0.609118148153766,0.53805990816576
....7695....829...........4...2......9..4...18...93.6...81..73.6.5....12..1..2.4.,0.076092407076808,3.41549337172687
1.....95.4..9.8....8......2.....4...34.7.2..6.9.1.......5..1.64........36...37.2.,0.897197160752905,0.426149333032339
..3..59..4..9....7.8.1..6.........6.....3.29.971...5..3..42.17.....1.......39...2,0.184401311224236,0.147069972841835
..3..97....6..89...8....3.4.3.........13.2.98897.1.........7..16....5.....2.6..4.,0.0508590548957485,0.372604498809394
1......6..5.782....8...14.2...2..71...........7...9.4.9..1..3..3....5.7..42.3.9..,-0.475100115525935,1.13856704790015
..3.5..8..5...9..37....3.4.8417......3...4.6.5..........8.....7...6.74.....5..621,1.03085768477103,1.95933314043773
1..5...6.4..8.9........14.2.6..4579.5...3...4......6........8.9.4.71.3..8.7..6...,-0.708328186212235,1.04186361737977
.2..6....4...8.1.27..1...5..3..169...7...4..........18.....3.2..47.5...9..54..3..,-0.235391088617648,0.206444855190511
...6.5.........19.78..3...............59...7..34.5...13.7.....26...2...5.9...1784,1.12311690185909,2.46246184178202
..3...9.......7.1.78...........95..1..52..6.9...8..7..5.2.8..6..6....4.3..164....,-0.557382491172514,-0.0193963848477088
1..4..7.9.5.......7...32.6..3.5..8.1...2.8........1..6..87..3.45..........2.9.1..,0.0194685654266649,0.206587898298035
.234.7..6....3..2.....614.......8..4.9.1........3..5.2..46.5....72....819........,-0.871321289984105,0.521418095055376
..3..5......2.....7894...2..1..6.2.8........1862.3.5.4...3.4....759...1..4..2....,-0.968265995574914,1.67974985169649
........7..6...9.3.8..3.42.8...43.....4.5....9..12..8..4....5.1..7......5.24.7..9,-0.580553628325037,0.809762321434814
..3..8..4.5673........1.........3....4..5.619..2.....79...8.2..2.5....9.618...5..,0.441667220489873,2.84829340481065
..34..7.9.5.....3.....5.64...42.8....9.3..5...7.......6.....1...1.....7..376...98,0.427260657433373,2.85826161213869
...5...94..6...271...1.......5...7..81.2793..2......1.5.8..1..93.........7...84..,0.674405744600217,2.94888937570308
1.35.......6..3....89..4..5..17.9....4.182...8.......2.1....6.856.3...1.......2..,-0.47727245173166,0.926983965092235
.....459....71......9.2..16..4....29892........1..5...63....9.....4..8.5....8....,-0.412953878463514,-0.340475303132581
12..9..6745.........9..6.4...7.534.9...6....1.3.......87.4..1....5.3.......8..7..,-1.12234558324335,1.17244131784022
......89445.........91.23.....7..1.6.31.26.....8.......1...5.......1965.86.2.....,-0.364248812256642,0.217299716637313
..34.97....6.......8....4.5.....21...9...5..22...61.5.9.4....1..1.6.4.7..32.....8,-0.24243949000658,0.82923044388208
......5.84..1..3....9.5...48...3.......5.16..63..2...79..2...1.....9.8.2.4...8...,0.578269151248174,-0.24691455452732
...5.897.4...3....7....4.65..........6.24...33.....812....9...7..8...5...1..854..,-0.810290380853795,1.14083797245981
...4..7.9.5..97.......3.42..6.7..5..2....39.8.3..2....8.....2..34..658..6.1......,-0.266945801728509,3.44972128945596
....7.9........13.7....342.9.87...4.....54.8.51....3....5.4..6...269.8..6...2....,-0.598734324909248,1.28012459540637
12.8.....4.67....27....34..........3..7.5.14.....67.5....5.18..8..9....1.1.....29,-0.710318353078897,0.325523350511543
...68..49.5.92......9...2..6.7.4...8...7.1..6........38..29......2..4.1...5......,1.43243521645324,-0.434800004842131
12.4...5...672..3............4............82381...56..2..5..9.....8...4.9.531...6,-0.558496855667876,1.06378925346551
.2.....9.....7......9..6..5.....3..8.1......98.765...4...1...5..915....267.4...3.,1.17369131330018,2.63604355727554
1.......9.....213....5....4.9..2...7.4........3.84...6..5...8...6..79..39..3...7.,-0.139537877825343,0.0798928791125948
..3.7...8...2.931..8...1..62.....1....1.3....634..8..29.2....4......48.1...9.....,-1.04946380303124,0.5923832780936
..3.759..4...29....8....6...6.14...59.....38.......1.4.7.........5..4.3.....9..67,0.323297425578421,-0.347727936719752
.23.5....4...7.1...8.6..3...7.....612..........5.14..73......426...428.......7...,-0.538775489056239,0.497650505918764
.....6789..68.91.2...13..5.......895.4.......897.....39.2..3....1.......6....8...,-0.594065106159398,0.234775760524617
.23.4..8....8...9.7..12.......7...6.........156.....2...4..6..7..598.6.....4...3.,1.5495028500465,1.98768556212399
......4..4..91..737..2.......7...8..83.67.1...94....6...1..2.46..2..5..8.6..9...2,-1.32527477678111,1.17292845974115
1...9.....568.2......5......4.3..29....24...3..7.....63....8..287...34.5...6....8,-0.0927679970104677,0.341087070227502
..3..9..44.....1...8.24...58...5..2...7....695...93..7.7.38...1......94.6.5......,-1.44325300880567,0.700195646958678
....8...9456...........12......6.42.8..3.......7.9.5.1.9...8..7..82...4.64..5....,0.0350748285489763,-0.599326288541039
1..8..49..5...18..7......15...6........4.53...9..23...8.5...7...31....2...23...4.,0.0515137300265362,0.510138394537919
1..........63...71....2..3...4.3..27..1.5.9..6.528.4...678.......8..2..65..4.....,-0.349582781311512,3.60570094349641
....5.4..........37...231....19..5.6..43....8.7..48.2.....8.......5.7..45..2..73.,-1.74671562977017,1.94075348168207
...9.5..84.681...97..........16...5....7.....89.....6131...2.4.........2.6....7..,1.09359462101402,2.47063958826637
.2.6.5..8.5.9...7.7......5....2....4...4.3.8...17..6...7...1..9..4...3...1...24..,-0.0198490390341562,0.313346471009443
.23..4....5..192..7.....4..2..5...78..76.....8.....3.5.1..7...26...321...4.1.....,-1.6479591441304,1.39465732754334
1.....78....3...9...9...5.3.1..5.....64.7...9..2..61...7...4..63...2..1...57..8..,-0.856272113438649,0.193403516809313
..3.6..........3..7893...6...2..147.5......18..4.5.29....843...63...97.....2.....,-1.64944230199402,2.08821562405845
......9....68.9.7.......245...6......3.2.7....7....58.9..3..8....57....6.1..5...3,-0.155916690706171,0.61257034964253
.2..6..944.6....7.........559....3...74..1...6..7...8...54.87.......2.5.2..37...6,-1.62715591279219,0.838383397696804
1.....89..5..8............427...8..3...74......4..35.8......6....2..594..972...3.,-1.00763002998287,0.929931468785953
.2358.7...5..2.....8.61....8........26....3....1...8.2.4...15..9......7....7.923.,0.445518040365672,2.62354490861528
1.3.6.....5.1........5...46....89.54..7.........217...3...5..9..72..683.9..3..4..,-1.44820549697092,1.49374023605814
.2....4.....7.132...9....1..3...56...7..6.........8.54......8....26...4...593..71,1.02097093876066,2.3819589724414
....5..964..3....7.89...5....1.7..5.3.2....8..9..143..974..1....1.....7......21..,-1.49802725697311,0.892676106007279
.2....6......8......9..34512.5....6.9..5.8..3.3..1..9...........1847......41...2.,0.589020087192182,2.74961817396998
...6...7....3.9.2...952.....6..53....9.4..5...4...6317..5..7..32......9....19....,0.107349055333863,2.88701786267865
.......784.618......93.2..4.3.47....6...5......7.....53..51..9.......2.69....6.8.,-0.587518425186413,3.46261938024609
.23..67..4..7.............6.3..4.8.5.1...7.2..9.......2.....36..6821..7.....842..,-0.176936064956638,0.395703884131919
1..6.....45....3.....13..5239....8.5.1..2..7...7........8.6...1...2.3..7..54.8...,1.28172412317008,1.19810241284348
......78..56...9....912....2.1....3......4..8..4.3.6..3.5....6.....9.4.....7.68..,0.981319502324602,2.08442755728019
12.6......5.8.....7....1.2.8....34........875.......1...57.......4.9..6.3.821....,0.0477857151641526,0.00921951140971755
....94..7..62........6.12..3.2......5....948...4..7.9..7..1..46.......3.93..6....,-0.810883444327076,0.734422324026697
1.38..4.......9....8..34..58.5.........16..7.9...8....34......1..7..15..5...4.7.9,-0.0489430833286763,-0.150967349893952
.....8.7..56.9....7.....4...1.54..282..18..5..3.........1.3.5...9...2.4....7...9.,0.758080184055404,-0.612961433447341
1.34..7..45.........91..........4...3.5.....18..6..9..9.281..6.....7..9..18..5..2,-1.44953285208446,1.55360812943784
...58.7........31...9....5..61.9.4.3...3...96..4.2.....128..........2...54....68.,-0.387584962651367,0.920776535474817
1....6.5.4.6...7..7.9...4.26..5.2.8..9.....3..1.7..5.9..8..1...........4...2..8..,-0.0561536722559668,0.52852731283362
...74.6...5.............1.56...8.9..2.853....59...6.1.8...2..........7...42.97..8,1.41260128926302,2.82999039937297
.2.86...7.........7..3....45.4..291...2..6.....15...8.6...7....93..5.6.2.........,-0.250003280260055,0.945004451948944
.2...97.5.5..8.....8...1.6.5749........4....69...3...2..8....5.........1..73...98,1.27458980914088,1.78953508697656
12.647...4....9......5.1.3...4..2.5.2...1678...1...4..3.8....2..9........4.28....,0.400003598976002,3.11909103217423
....9.84.45......97.9...6.......2798.....63..2.47..5..5..4.3........1....71.8....,-0.117363137145168,0.272588978025134
.....47.9.56..2....89........1..5.93..4....8......65...1.9.8..2....3.1.....42....,-0.729276596179454,0.473925179068542
.23......4.67...2..8...4.....76...45.......8..45...7....4.6.5..5...3..9.9.....3.4,-0.34147488936977,-0.157374252921095
1..8......56.7.2....9....5..18.5..7.2..98......4..3.6.....2...6.7..9..31.4..3....,1.37721238891477,2.53117792882964
..357...........31....1...4....582..83.9.....2.76....95...3..9.3912.54...4.7.....,-0.744246305886904,0.972364091593316
.2...6.89..69......8..3....3.42.....2....1....68....14.4.....7....58.1....5.7.86.,-0.979953597319104,0.525311432094761
123.5.........93.....4...515..6..87..6.3.....9....8.....79...6.6.5....4824...1...,-1.1179295546308,0.864409969443268
1....8....56....8.7.....4...4.....613....17....1....28.....265.23.49.......3....9,-0.4993906781142,0.693700435286557
..3...4.....9.1.3.7....4.61.....5.2...74.......432..9..9......3..58.79..6.....8..,0.0719090184691431,0.142248508987982
.....5......2..1.878........6.4..39...7..6........345...236158.....5..63..5..2...,-0.941588326171858,1.05555509967555
....64.7..5......37.95........4.2......3...5.2..85.76...1...2....82....56......34,0.0172047272498011,0.213759474926347
..3.85.....67......8.4..6...31...8..9.......324.15.9....5..........9..6.....621.8,-0.681607400233554,0.639270968185893
..3..........7...278..4......4.5..2....3..6.5.9..1...75..7.6...6.2...8...7...14..,-0.230902633950883,-0.245246598437633
.2.........6.723.1...13..5...2...7.4567...92..9......3....896...7..2....9......82,0.457137797065289,3.09875570468622
1..4....64.6..9........235......6.28.6..1.5....75.4.....4...28.83.......6....51..,-0.185769269741175,-0.158490678070145
1....5..9....2..8..8.43..2.....14..22.....6.7.....943.8.5...3..6..573.9..........,-1.3275791840253,1.73168428218444
...8.....4..7...23...352.1.....7.3.19.....6...61............2...9563.7.8.7..2..6.,0.397646358943392,2.88451564204836
...685...4.62........34.......9.7..3..5...17.83......56..7...32.1..3......25...8.,-0.626810047490514,0.145501555404546
1..64.....5.9..1.2...5.2..369...4..1.3....7.........692..4...9...1.5....36....5..,-0.870052422765126,-0.282666668123012
1....8..6.5..3..8..8....5..3927....5...8..1....4.9..2.2....1..9......43.9..2..7..,-0.627742697775035,0.000493239398275142
.2.....5...69....37..5...6.........48..3.95..2..1.53.75..7....6.4...8.3......18..,-0.653763631425526,1.29682355343646
.2....4.....78..2.7.9...15...4...91.2.1.9..35....2.....18..3....4.........7..9.41,-0.32489055092888,0.189601989333203
12......94...8.1............6.....785.874.3......6.9.2..7.9.........8..78.25.1..6,-0.459552937082337,3.9172826365038
..356.9..4.......2.8..........8..........2..73....912.64.157..8....8.7.1...9.4...,1.45321092272678,2.46623946574476
1...689.44..39.8.2..................64...2739.9.736.853...7....87..2...6..5......,-0.575411913305106,4.16903515494057
.23....8.4...7.....8.....56.35........43.5..22...8........318..9....76.5.6..4.2..,-1.48370291856168,1.23443534371367
.2......9..6.81..2789...4...7..5.9.1..8...2.....42375.9..3..6..........5.4.6.....,0.398060013940772,3.42955519991423
.2.9.......6.....2....36.14.7.5..4.....8..7.9..8.7..5..421..83..65...12.8........,-1.57467914669455,1.82459534879476
1.36......5..93.2.......64..4192.........6.........9.86....2.3.8.2.6.5....5..9...,0.380063627252815,-0.467744280148705
..35..8..4..8......8..1.24.5...6.......1.27.62.7...1.4.....1..8..527......4.5.6..,-1.16622088501438,1.15025651087659
......4....6.1..2..89..4..6...7....28......1.2...3...9.6....3.8.4.5...6....1.8..5,-0.212794481671306,-0.167065299327662
.2...6.7........3..8..346..6...817..83.....5....3......61........21..386...4.2..1,-1.0194100226445,1.13912309289988
......9.4.567..21...92.1.6.8............1.48..6.....27392.85.....739........2....,-1.09797551839246,1.31385505762687
...86.5.7.5.....2.7........63..9...5.1..3..4......1.7354..7.2....2......36.2.9.8.,0.543730026725293,2.87032010044204
..3......4..81...27......56.....3..7....912.....7..59..65.4.....746.....9..3.58..,-0.750295898832592,0.308296181270769
.2.4.67..4.6..9..378..3.2..6.87.2.3..1.3..................9.462......3.5.65....7.,-0.682259869899614,0.846137858475624
...59...74.6....91....3....9..6.8....3..5.27.2...4.....7....6.8......9......8..45,0.213344721045534,0.0986263012272561
...4...8...6..7....8.2....5..5...67.9..6..3......3.2....45.3..9.9....1..3....2.6.,0.727635362602554,-0.899068752771574
12..5.7......9731...........9.36.57..6.7........5....4.45...26..7..1..4...2...8..,-0.145556408549027,0.955883994713782
1...6....45...9..1..9.4.5.6.....6..887..2.....62..5.....76.2........7.9.24..5.1..,-1.36649035249108,1.25151349612296
....5..9.4.6....387...2...68..1..7.9..13.4......587......6..81..18.....45........,-0.517154529911047,0.213439598569146
.2.5.4....5...9371.8.3...4...76.2....92.....7.41.....63......8..7..85.......3.2..,-1.44656443475535,1.23548934255933
...5.8.7.45.....8.78..4.36..9...3.47..4.9.6.33.....2.8....3....9..1.7.....24.....,-1.49109254358202,0.82955375004427
.2.4...7.45..9..........5...6.9.24..9.1....28......6..6..1.7....15....49372......,-0.633538245055753,0.466311764587508
1...5.78...6..92...89..3......64..1.6..9.1....4...7.............18...3.29.23..65.,0.916892797712927,3.00832095033501
1.38..6....6197.3..8.......5...7321......19..6...2.4......1..2.........9.17569...,-0.933339072175876,1.32743819450221
..3....9.45........8.235.....5.....1.41..8362.3..2....6.........7.6...48...45.7..,-0.768898912207866,0.577085471393453
....4.7.5..6.37..2...15...396..21.3..3.....7.2....84...9.........8...91..42.....7,-0.297577263696693,0.869771034834763
.....4769..6.2.1....9.....22....3.1.53..48...........391......7..78....5.45..96..,-0.357611983161243,0.994712444208285
.2.9...7.45....9......32....3...............7..8..425.3.25..1....71...8..1..6..92,0.0280416870896249,-0.251860999211154
...6...48...2...3...9.....25...9..7.87..13..6......8.163...7.......2.3...4..61...,-0.433060575627564,-0.280150166591093
12.95.........7.3.7.9.....1.6...3..5...5..7.4...2...1.9...82...5.2.....6..8.....9,-0.483349108895937,0.0525076496163084
12....8.7.5.......7.9...6..59.3......4...7..1............26...9.6495..12....4.3.6,0.796025169696093,2.9333281983526
..3..67.......2.837..3.562.2.......7....5.21...1...495.6.......51.2.....97.8.1.3.,-0.615464082888538,3.50293362122894
.2..84....5...781...9..1..5...7..4.1.....83...3.....7.69.4..5....2..3.....4.....8,0.311743624171432,2.50922187640682
.....67..4.67.9.8..895.346..3.....9.94.3.58....5..1......1.....51.....4...4.6.2..,-1.36607893362003,1.89390927469384
1.3..9....5........892..4...47..59.8.3.4.6.....597.......1...4.5.......1..2.6.8.9,-0.659251641060354,0.97684737421881
...4..........8..27.9.615..6.........12..4..9.....72.1..1..5.9..4..3......8..26.5,0.969463212273259,-0.0204875393144047
....8....4.67...1..893.1..4.....91.8.......5.51.....72.6.4.....9.2..6.......276..,-0.760390717040707,0.316239921133493
..347.9....682...........2.2.....14539......6.4.1.....9.....5....2..8.6.6.....4.7,0.0627798265836808,0.0172754991987652
.23..64.8....87.9......4.61..8........7.4..3.......6.2.7261..5.3.5.9....6........,0.0460944661831743,3.3436899997434
.2........56..98.....3...54..8.........4.2...2.758....3....12......6...9.7.2.84.1,-0.377363226096926,0.803136598950528
1.3.7...8.56..9...7....65..2..6......4.95......1.2.39......51.7.7......6.....32..,-0.645301382309093,0.506372918273887
12.75.....56.1.2.3.........6..17.8...3...91.5.1.8.5...5..2....19..5..6...7......4,-1.44584722895032,2.04144809848752
1...58.....6.3.8....9......8.12...9.2......6.6......4...7.1...3.1.6927......47..9,-0.898639607584795,0.980327754951711
1..94.6...5..1.........31....4..6.9.5.82.1.67....8...2..78...4.6......89.9..6....,-1.28517561355841,0.360746746725247
1.......7....1.3...8.2.3...5.....28..3.4....1....8..343.7..89..6.....4.2.1.749...,-0.949482073954107,0.575557254556382
.....6..745...9....8.43........8..618.....5...71..5..8.6..1..8......79..2...6.1.3,-0.505467048080228,0.616373422303794
....69.8.45...3..27..4....6..1...54.6.........9..1.........2...5.47...3...23....7,0.174723660320373,-0.143080610009642
..3..5.......8..1......46..27.41.9.5..1.2....3....6..86...5..8.91.........23.7...,-0.310311182299901,0.152644471862688
.....9...4.6.8...278..1..6.....2...6.....84.15..7.....8....4.5.3..2..9..64.......,-0.0147749908529259,0.0702936887060155
....96.....62.83....9.....4.41.87....9.6...7.8...5.9.2..87....55..86.....3..4...1,-0.796061173332577,1.0070570354709
.23..5.7.....8192..8......16....3.....4...2....58...6.....78...9...5.4.6..2.6...7,-0.394651508155221,0.587914566104055
.2..6..8....7.3..9789.....524....9..........6..5...17.9.8.453.7...........4.3..2.,-0.485072088797455,1.08595910692956
.2.6....9....2....78...46.2.....3.....2.5.83......79.4.7.5....8....7.....6541..7.,0.807188899853551,2.86133964044472
